filename,channel,rate,label,detected,R_blocks,S_blocks,U_blocks,time_sec
the-lucky-neko-tUTlUel_Nvs-unsplash.png,R,75,1,0,33312,32224,0,1.2519056797027588
the3dragons-slvc2JXOmHk-unsplash.png,R,75,1,0,33685,31851,0,1.3193492889404297
volodymyr-dobrovolskyy-ZwGAbvobBuw-unsplash.png,R,75,1,0,32800,32736,0,1.2675673961639404
wesley-balten-Mw7buviae0A-unsplash.png,R,75,1,0,32948,32588,0,1.280895709991455
yana-hurska-8lu-Dy_6V6U-unsplash.png,R,75,1,0,33237,32299,0,1.2759699821472168
yansi-keim-koqiEVtbLWI-unsplash.png,R,75,1,1,32543,32993,0,1.3164470195770264
yibo-wang-AJsrtjmNFuU-unsplash.png,R,75,1,0,32943,32593,0,1.2813878059387207
aditya-sethia-6f1FHlC080A-unsplash.png,R,85,1,0,33115,32421,0,1.3704562187194824
aditya-sethia-ip25moYmzaw-unsplash.png,R,85,1,0,32865,32671,0,1.2826571464538574
aditya-sethia-n3S3byJlHBk-unsplash.png,R,85,1,1,32685,32851,0,1.3085055351257324
adrian-kuma-pLwqsVFhAbg-unsplash.png,R,85,1,0,33241,32295,0,1.278818130493164
alexander-tsang-lps5cLZ6j2g-unsplash.png,R,85,1,0,32864,32672,0,1.2767572402954102
alexandre-boucey-CDxeDdf9WB4-unsplash.png,R,85,1,0,33012,32524,0,1.2584073543548584
amy-dsouza--dUpJStSCfw-unsplash.png,R,85,1,0,32838,32698,0,1.3308687210083008
andreea-v-smgqIwTvf0M-unsplash.png,R,85,1,1,32743,32793,0,1.2660205364227295
anna-delliou--Zjsn9sUxto-unsplash.png,R,85,1,0,32847,32689,0,1.2711195945739746
anna-ogiienko-DM2Gr9U7lHo-unsplash.png,R,85,1,0,32849,32687,0,1.2843000888824463
anusha-barwa-ppKcYi1CXcI-unsplash.png,R,85,1,0,32914,32622,0,1.3395013809204102
arunjith-nattika-7FEsBOHAZi8-unsplash.png,R,85,1,0,32924,32612,0,1.2798924446105957
arunjith-nattika-IN_cuy-07DQ-unsplash.png,R,85,1,0,32872,32664,0,1.2760944366455078
arunjith-nattika-UDZyhW7wi5k-unsplash.png,R,85,1,0,32830,32706,0,1.265624761581421
arunjith-nattika-puCwEtQRbY4-unsplash.png,R,85,1,0,32988,32548,0,1.2874579429626465
atharva-whaval-v04I1xrOY_k-unsplash.png,R,85,1,0,32894,32642,0,1.2725296020507812
bohdan-turchyk-JIba3lvYNSo-unsplash.png,R,85,1,0,32922,32614,0,1.29072904586792
caleb-woods-kwEIP4ifUsg-unsplash.png,R,85,1,1,32744,32792,0,1.2575531005859375
cedric-vt-IuJc2qh2TcA-unsplash.png,R,85,1,0,32896,32640,0,1.3135359287261963
cesar-boaventura-PaxqKH21xYU-unsplash.png,R,85,1,1,32731,32805,0,1.3363051414489746
charlie-deets-TKgOIwPVmkg-unsplash.png,R,85,1,1,32767,32769,0,1.2622861862182617
crea_-tenew7-8xyY-Z_FLsQ-unsplash.png,R,85,1,1,32724,32812,0,1.3014461994171143
dan-cristian-padure-CAFrWrUX_8k-unsplash.png,R,85,1,1,32725,32811,0,1.318248987197876
daniel-fox-bB3R8Oq8d3s-unsplash.png,R,85,1,1,32729,32807,0,1.2905428409576416
dary-lam-aWi-h-5LAIo-unsplash.png,R,85,1,0,32863,32673,0,1.2720015048980713
default-cameraman-jxYBtmmeSgA-unsplash.png,R,85,1,1,32615,32921,0,1.3230047225952148
diana-rafira-0OTOmSTsLjc-unsplash.png,R,85,1,0,33256,32280,0,1.2636780738830566
dong-cheng-wTJhPgoMJ-E-unsplash.png,R,85,1,0,32928,32608,0,1.2870571613311768
erika-lowe-_omWvydhvYI-unsplash.png,R,85,1,0,32932,32604,0,1.2749881744384766
eunkwang-choi-0IZog-f0R_M-unsplash.png,R,85,1,0,32818,32718,0,1.3174488544464111
fahrul-razi-Q3AMrYJw_9w-unsplash.png,R,85,1,0,32987,32549,0,1.2802867889404297
fr0ggy5-Eo_ncrYjvO4-unsplash.png,R,85,1,0,32902,32634,0,1.2732055187225342
fr0ggy5-XH8_H2QN7gs-unsplash.png,R,85,1,1,32680,32856,0,1.2682957649230957
fr0ggy5-n4CsSYz4V5A-unsplash.png,R,85,1,0,32780,32756,0,1.451174259185791
fr0ggy5-uCGY3dWJezw-unsplash.png,R,85,1,0,33100,32436,0,1.3209407329559326
fr0ggy5-yWHgoN2O3F8-unsplash.png,R,85,1,1,32721,32815,0,1.2933952808380127
francesco-ungaro-48bZh32St1Q-unsplash.png,R,85,1,0,32853,32683,0,1.270653486251831
frecia-chirinos-Hvd7GD10xRs-unsplash.png,R,85,1,0,33052,32484,0,1.3056790828704834
geoff-oliver-_11WJbxYZ6U-unsplash.png,R,85,1,0,32860,32676,0,1.282409906387329
geoff-oliver-iQBaXwl7AVo-unsplash.png,R,85,1,1,32767,32769,0,1.2665259838104248
gleb-khodiakov-0VrQIF-jYAY-unsplash.png,R,85,1,0,32900,32636,0,1.2737622261047363
hanmer-zh-CVS4kWJaYLs-unsplash.png,R,85,1,1,32679,32857,0,1.3208422660827637
ivan-stepanov-K-rlmMEHDxc-unsplash.png,R,85,1,0,32905,32631,0,1.2846312522888184
jack1007-1WiR5zUsaPo-unsplash.png,R,85,1,0,33152,32384,0,1.27266526222229
jan-kopriva-IZ7W626JoQs-unsplash.png,R,85,1,0,32813,32723,0,1.3029732704162598
joylynn-goh-QyC9YXSbqqU-unsplash.png,R,85,1,0,32816,32720,0,1.32429838180542
julia-kadel-T0YlQSzr7lE-unsplash.png,R,85,1,0,32965,32571,0,1.278456449508667
kaan-melhemci-k9YK2onsceE-unsplash.png,R,85,1,0,32769,32767,0,1.2978551387786865
kabo-BHJs5TZ-Nt0-unsplash.png,R,85,1,0,33234,32302,0,1.3222002983093262
kabo-NjWZ07sPEJE-unsplash.png,R,85,1,0,33210,32326,0,1.2832386493682861
kabo-OouGoqQuf64-unsplash.png,R,85,1,0,33145,32391,0,1.2876369953155518
kabo-ng9yenZfeuI-unsplash.png,R,85,1,0,32867,32669,0,1.275130033493042
kabo-p6yH8VmGqxo-unsplash.png,R,85,1,0,32791,32745,0,1.3094863891601562
kabo-sR0cTmQHPug-unsplash.png,R,85,1,0,32916,32620,0,1.3255527019500732
kari-shea-FilM6ng7VGQ-unsplash.png,R,85,1,0,33064,32472,0,1.2702760696411133
king-cho-EuX29PhTNdw-unsplash.png,R,85,1,0,32896,32640,0,1.31734299659729
le-thanh-son-aATmDHlAuPc-unsplash.png,R,85,1,0,32870,32666,0,1.3031258583068848
le-thanh-son-jUm_j2QCmIg-unsplash.png,R,85,1,1,32603,32933,0,1.3089675903320312
maicol-santos-JI7aL1aMLHc-unsplash.png,R,85,1,1,32689,32847,0,1.2953696250915527
marie-michele-bouchard-9MXrPaCvDps-unsplash.png,R,85,1,0,33004,32532,0,1.3072359561920166
megan-lee-39qcA9ExQnE-unsplash.png,R,85,1,0,32979,32557,0,1.3563604354858398
melanie-andersen-Agbtans6EUM-unsplash.png,R,85,1,1,32738,32798,0,1.321516990661621
melanie-andersen-da0u7-jIVrc-unsplash.png,R,85,1,0,32823,32713,0,1.2989048957824707
michael-kater-UTREkJVIphU-unsplash.png,R,85,1,0,32841,32695,0,1.2902252674102783
mishal-ibrahim-DoETxFMxhOY-unsplash.png,R,85,1,0,32936,32600,0,1.355635643005371
muhammad-shah-zeb-LFCXaxok7oo-unsplash.png,R,85,1,0,33052,32484,0,1.2826573848724365
niranjan-ePZevrGGVJ4-unsplash.png,R,85,1,0,32926,32610,0,1.2828617095947266
noor-yoosuf-e0rVIjVzpxU-unsplash.png,R,85,1,0,32854,32682,0,1.3178672790527344
omar-d-o5TP_3E6nZw-unsplash.png,R,85,1,0,32883,32653,0,1.3173105716705322
payam-moin-afshari-cSCJvz0gzu4-unsplash.png,R,85,1,0,32931,32605,0,1.3009066581726074
phan-th-thu-trang-0O--QJaJTYA-unsplash.png,R,85,1,1,32761,32775,0,1.2599568367004395
phan-th-thu-trang-5hYQSmNO9v8-unsplash.png,R,85,1,0,32786,32750,0,1.3340840339660645
phan-th-thu-trang-bKf-eNK97Ns-unsplash.png,R,85,1,1,32732,32804,0,1.2770311832427979
piotr-musiol-Ch7KyTTSc4Y-unsplash.png,R,85,1,0,33024,32512,0,1.291022777557373
rene-peters-kD4AXcuvnTE-unsplash.png,R,85,1,1,32729,32807,0,1.2643458843231201
rohan-On8712CI0qE-unsplash.png,R,85,1,0,33257,32279,0,1.2858929634094238
rohan-Ot3wUfyb3ZY-unsplash.png,R,85,1,0,32976,32560,0,1.2655224800109863
rohan-za04zuQO-Qo-unsplash.png,R,85,1,0,32829,32707,0,1.2816195487976074
rusty-watson-E4P3d5MxGro-unsplash.png,R,85,1,0,32972,32564,0,1.2731990814208984
saatvik-parab-MzXJQpXt1jU-unsplash.png,R,85,1,0,32932,32604,0,1.3115601539611816
sabina-sturzu-sHtJeNIzPe8-unsplash.png,R,85,1,0,32814,32722,0,1.4507944583892822
saso-tusar-yP19KADwhEI-unsplash.png,R,85,1,0,33163,32373,0,1.2775602340698242
shiwa-Dh-B7mQxvK0-unsplash.png,R,85,1,0,33245,32291,0,1.3501429557800293
silviannnm-VsEk4cIlNk0-unsplash.png,R,85,1,0,32850,32686,0,1.3728218078613281
stanislav-pasikov-Ib-OzLm56Bg-unsplash.png,R,85,1,0,32831,32705,0,1.2844340801239014
stefan-stevsic-oyQMcChgkbQ-unsplash.png,R,85,1,1,32761,32775,0,1.2647826671600342
the-lucky-neko-2R0JNId-rwg-unsplash.png,R,85,1,0,33015,32521,0,1.3362267017364502
the-lucky-neko-5RrtQPVK-lI-unsplash.png,R,85,1,0,32827,32709,0,1.2571041584014893
the-lucky-neko-AH7JYgyAlqA-unsplash.png,R,85,1,0,33034,32502,0,1.2734079360961914
the-lucky-neko-BFsfZQeXAx8-unsplash.png,R,85,1,0,33125,32411,0,1.2648253440856934
the-lucky-neko-MEQFUHzCtAo-unsplash.png,R,85,1,0,33395,32141,0,1.3110146522521973
the-lucky-neko-WNoYQaAtCfo-unsplash.png,R,85,1,0,33288,32248,0,1.259713888168335
the-lucky-neko-rplhB9mYF48-unsplash.png,R,85,1,0,32818,32718,0,1.2920966148376465
the-lucky-neko-tUTlUel_Nvs-unsplash.png,R,85,1,0,33022,32514,0,1.262787103652954
the3dragons-slvc2JXOmHk-unsplash.png,R,85,1,0,33023,32513,0,1.321162223815918
volodymyr-dobrovolskyy-ZwGAbvobBuw-unsplash.png,R,85,1,0,32777,32759,0,1.2692899703979492
wesley-balten-Mw7buviae0A-unsplash.png,R,85,1,0,33009,32527,0,1.284571647644043
yana-hurska-8lu-Dy_6V6U-unsplash.png,R,85,1,0,32910,32626,0,1.2739567756652832
yansi-keim-koqiEVtbLWI-unsplash.png,R,85,1,0,32770,32766,0,1.3017809391021729
yibo-wang-AJsrtjmNFuU-unsplash.png,R,85,1,0,32909,32627,0,1.2682037353515625
aditya-sethia-6f1FHlC080A-unsplash.png,R,95,1,0,32848,32688,0,1.3545217514038086
aditya-sethia-ip25moYmzaw-unsplash.png,R,95,1,1,32498,33038,0,1.2546806335449219
aditya-sethia-n3S3byJlHBk-unsplash.png,R,95,1,1,32701,32835,0,1.3203907012939453
adrian-kuma-pLwqsVFhAbg-unsplash.png,R,95,1,0,32943,32593,0,1.282529592514038
alexander-tsang-lps5cLZ6j2g-unsplash.png,R,95,1,0,32870,32666,0,1.2846391201019287
alexandre-boucey-CDxeDdf9WB4-unsplash.png,R,95,1,1,32691,32845,0,1.2644953727722168
amy-dsouza--dUpJStSCfw-unsplash.png,R,95,1,0,32809,32727,0,1.3159146308898926
andreea-v-smgqIwTvf0M-unsplash.png,R,95,1,0,32809,32727,0,1.351705551147461
anna-delliou--Zjsn9sUxto-unsplash.png,R,95,1,0,32837,32699,0,1.3538844585418701
anna-ogiienko-DM2Gr9U7lHo-unsplash.png,R,95,1,1,32657,32879,0,1.2622532844543457
anusha-barwa-ppKcYi1CXcI-unsplash.png,R,95,1,0,32775,32761,0,1.3751132488250732
arunjith-nattika-7FEsBOHAZi8-unsplash.png,R,95,1,0,32873,32663,0,1.2814207077026367
arunjith-nattika-IN_cuy-07DQ-unsplash.png,R,95,1,0,32773,32763,0,1.4190900325775146
arunjith-nattika-UDZyhW7wi5k-unsplash.png,R,95,1,0,32797,32739,0,1.3086488246917725
arunjith-nattika-puCwEtQRbY4-unsplash.png,R,95,1,0,32873,32663,0,1.3040030002593994
atharva-whaval-v04I1xrOY_k-unsplash.png,R,95,1,0,32830,32706,0,1.293912649154663
bohdan-turchyk-JIba3lvYNSo-unsplash.png,R,95,1,0,32791,32745,0,1.2556796073913574
caleb-woods-kwEIP4ifUsg-unsplash.png,R,95,1,0,32801,32735,0,1.3234176635742188
cedric-vt-IuJc2qh2TcA-unsplash.png,R,95,1,0,33159,32377,0,1.2792985439300537
cesar-boaventura-PaxqKH21xYU-unsplash.png,R,95,1,1,32509,33027,0,1.2576377391815186
charlie-deets-TKgOIwPVmkg-unsplash.png,R,95,1,1,32726,32810,0,1.2917945384979248
crea_-tenew7-8xyY-Z_FLsQ-unsplash.png,R,95,1,1,32696,32840,0,1.3086650371551514
dan-cristian-padure-CAFrWrUX_8k-unsplash.png,R,95,1,0,32866,32670,0,1.2665674686431885
daniel-fox-bB3R8Oq8d3s-unsplash.png,R,95,1,0,32850,32686,0,1.2594497203826904
dary-lam-aWi-h-5LAIo-unsplash.png,R,95,1,0,32840,32696,0,1.2734403610229492
default-cameraman-jxYBtmmeSgA-unsplash.png,R,95,1,1,32736,32800,0,1.326277732849121
diana-rafira-0OTOmSTsLjc-unsplash.png,R,95,1,0,32890,32646,0,1.4238502979278564
dong-cheng-wTJhPgoMJ-E-unsplash.png,R,95,1,1,32743,32793,0,1.2913575172424316
erika-lowe-_omWvydhvYI-unsplash.png,R,95,1,1,32641,32895,0,1.2556793689727783
eunkwang-choi-0IZog-f0R_M-unsplash.png,R,95,1,0,32879,32657,0,1.3240039348602295
fahrul-razi-Q3AMrYJw_9w-unsplash.png,R,95,1,1,32725,32811,0,1.2676336765289307
fr0ggy5-Eo_ncrYjvO4-unsplash.png,R,95,1,0,32961,32575,0,1.262101650238037
fr0ggy5-XH8_H2QN7gs-unsplash.png,R,95,1,1,32756,32780,0,1.26088547706604
fr0ggy5-n4CsSYz4V5A-unsplash.png,R,95,1,0,32805,32731,0,1.316514492034912
fr0ggy5-uCGY3dWJezw-unsplash.png,R,95,1,0,33094,32442,0,1.2757666110992432
fr0ggy5-yWHgoN2O3F8-unsplash.png,R,95,1,1,32736,32800,0,1.2699484825134277
francesco-ungaro-48bZh32St1Q-unsplash.png,R,95,1,0,32931,32605,0,1.3159723281860352
frecia-chirinos-Hvd7GD10xRs-unsplash.png,R,95,1,0,33034,32502,0,1.24763822555542
geoff-oliver-_11WJbxYZ6U-unsplash.png,R,95,1,0,32776,32760,0,1.2768967151641846
geoff-oliver-iQBaXwl7AVo-unsplash.png,R,95,1,0,32904,32632,0,1.2935402393341064
gleb-khodiakov-0VrQIF-jYAY-unsplash.png,R,95,1,1,32620,32916,0,1.3154845237731934
hanmer-zh-CVS4kWJaYLs-unsplash.png,R,95,1,0,32854,32682,0,1.27030611038208
ivan-stepanov-K-rlmMEHDxc-unsplash.png,R,95,1,1,32553,32983,0,1.2797622680664062
jack1007-1WiR5zUsaPo-unsplash.png,R,95,1,0,32943,32593,0,1.2764670848846436
jan-kopriva-IZ7W626JoQs-unsplash.png,R,95,1,0,32841,32695,0,1.3238091468811035
joylynn-goh-QyC9YXSbqqU-unsplash.png,R,95,1,0,32814,32722,0,1.275050163269043
julia-kadel-T0YlQSzr7lE-unsplash.png,R,95,1,1,32719,32817,0,1.2820703983306885
kaan-melhemci-k9YK2onsceE-unsplash.png,R,95,1,0,32840,32696,0,1.375417947769165
kabo-BHJs5TZ-Nt0-unsplash.png,R,95,1,0,32797,32739,0,1.3225774765014648
kabo-NjWZ07sPEJE-unsplash.png,R,95,1,0,32840,32696,0,1.272432804107666
kabo-OouGoqQuf64-unsplash.png,R,95,1,0,32988,32548,0,1.2677624225616455
kabo-ng9yenZfeuI-unsplash.png,R,95,1,1,32579,32957,0,1.2893192768096924
kabo-p6yH8VmGqxo-unsplash.png,R,95,1,0,32809,32727,0,1.3366785049438477
kabo-sR0cTmQHPug-unsplash.png,R,95,1,0,32823,32713,0,1.2759997844696045
kari-shea-FilM6ng7VGQ-unsplash.png,R,95,1,0,32939,32597,0,1.2792131900787354
king-cho-EuX29PhTNdw-unsplash.png,R,95,1,0,32798,32738,0,1.2690489292144775
le-thanh-son-aATmDHlAuPc-unsplash.png,R,95,1,1,32696,32840,0,1.3089072704315186
le-thanh-son-jUm_j2QCmIg-unsplash.png,R,95,1,1,32555,32981,0,1.2843153476715088
maicol-santos-JI7aL1aMLHc-unsplash.png,R,95,1,1,32759,32777,0,1.3352255821228027
marie-michele-bouchard-9MXrPaCvDps-unsplash.png,R,95,1,0,32874,32662,0,1.3139605522155762
megan-lee-39qcA9ExQnE-unsplash.png,R,95,1,1,32657,32879,0,1.3077383041381836
melanie-andersen-Agbtans6EUM-unsplash.png,R,95,1,0,33030,32506,0,1.271113395690918
melanie-andersen-da0u7-jIVrc-unsplash.png,R,95,1,1,32637,32899,0,1.2877860069274902
michael-kater-UTREkJVIphU-unsplash.png,R,95,1,1,32672,32864,0,1.3355059623718262
mishal-ibrahim-DoETxFMxhOY-unsplash.png,R,95,1,0,32814,32722,0,1.273576259613037
muhammad-shah-zeb-LFCXaxok7oo-unsplash.png,R,95,1,0,32866,32670,0,1.306854248046875
niranjan-ePZevrGGVJ4-unsplash.png,R,95,1,1,32718,32818,0,1.2817356586456299
noor-yoosuf-e0rVIjVzpxU-unsplash.png,R,95,1,0,32855,32681,0,1.32973313331604
omar-d-o5TP_3E6nZw-unsplash.png,R,95,1,0,32889,32647,0,1.2530243396759033
payam-moin-afshari-cSCJvz0gzu4-unsplash.png,R,95,1,1,32657,32879,0,1.2784993648529053
phan-th-thu-trang-0O--QJaJTYA-unsplash.png,R,95,1,1,32648,32888,0,1.2750520706176758
phan-th-thu-trang-5hYQSmNO9v8-unsplash.png,R,95,1,1,32667,32869,0,1.3573825359344482
phan-th-thu-trang-bKf-eNK97Ns-unsplash.png,R,95,1,0,32856,32680,0,1.3070108890533447
piotr-musiol-Ch7KyTTSc4Y-unsplash.png,R,95,1,1,32610,32926,0,1.4829277992248535
rene-peters-kD4AXcuvnTE-unsplash.png,R,95,1,1,32538,32998,0,1.2861871719360352
rohan-On8712CI0qE-unsplash.png,R,95,1,1,32607,32929,0,1.335554838180542
rohan-Ot3wUfyb3ZY-unsplash.png,R,95,1,0,32798,32738,0,1.3208887577056885
rohan-za04zuQO-Qo-unsplash.png,R,95,1,0,32931,32605,0,1.2495343685150146
rusty-watson-E4P3d5MxGro-unsplash.png,R,95,1,0,32794,32742,0,1.271989107131958
saatvik-parab-MzXJQpXt1jU-unsplash.png,R,95,1,1,32725,32811,0,1.301316499710083
sabina-sturzu-sHtJeNIzPe8-unsplash.png,R,95,1,0,32863,32673,0,1.2819089889526367
saso-tusar-yP19KADwhEI-unsplash.png,R,95,1,0,32970,32566,0,1.3058831691741943
shiwa-Dh-B7mQxvK0-unsplash.png,R,95,1,0,32808,32728,0,1.3212642669677734
silviannnm-VsEk4cIlNk0-unsplash.png,R,95,1,0,32771,32765,0,1.2596845626831055
stanislav-pasikov-Ib-OzLm56Bg-unsplash.png,R,95,1,1,32656,32880,0,1.2869577407836914
stefan-stevsic-oyQMcChgkbQ-unsplash.png,R,95,1,1,32710,32826,0,1.2920360565185547
the-lucky-neko-2R0JNId-rwg-unsplash.png,R,95,1,0,33046,32490,0,1.3312098979949951
the-lucky-neko-5RrtQPVK-lI-unsplash.png,R,95,1,1,32638,32898,0,1.2650251388549805
the-lucky-neko-AH7JYgyAlqA-unsplash.png,R,95,1,1,32755,32781,0,1.2927658557891846
the-lucky-neko-BFsfZQeXAx8-unsplash.png,R,95,1,0,32980,32556,0,1.2734532356262207
the-lucky-neko-MEQFUHzCtAo-unsplash.png,R,95,1,0,32813,32723,0,1.3353018760681152
the-lucky-neko-WNoYQaAtCfo-unsplash.png,R,95,1,0,32859,32677,0,1.2560553550720215
the-lucky-neko-rplhB9mYF48-unsplash.png,R,95,1,1,32717,32819,0,1.2782368659973145
the-lucky-neko-tUTlUel_Nvs-unsplash.png,R,95,1,0,32946,32590,0,1.254575252532959
the3dragons-slvc2JXOmHk-unsplash.png,R,95,1,0,32952,32584,0,1.3150107860565186
volodymyr-dobrovolskyy-ZwGAbvobBuw-unsplash.png,R,95,1,0,32938,32598,0,1.2570300102233887
wesley-balten-Mw7buviae0A-unsplash.png,R,95,1,0,33017,32519,0,1.2810566425323486
yana-hurska-8lu-Dy_6V6U-unsplash.png,R,95,1,0,32775,32761,0,1.275538682937622
yansi-keim-koqiEVtbLWI-unsplash.png,R,95,1,1,32495,33041,0,1.2889223098754883
yibo-wang-AJsrtjmNFuU-unsplash.png,R,95,1,1,32709,32827,0,1.275681734085083
aditya-sethia-6f1FHlC080A-unsplash.png,R,100,1,0,32844,32692,0,1.3691489696502686
aditya-sethia-ip25moYmzaw-unsplash.png,R,100,1,0,33160,32376,0,1.2791297435760498
aditya-sethia-n3S3byJlHBk-unsplash.png,R,100,1,0,32830,32706,0,1.3355152606964111
adrian-kuma-pLwqsVFhAbg-unsplash.png,R,100,1,0,32883,32653,0,1.2679996490478516
alexander-tsang-lps5cLZ6j2g-unsplash.png,R,100,1,0,32881,32655,0,1.2663359642028809
alexandre-boucey-CDxeDdf9WB4-unsplash.png,R,100,1,1,32704,32832,0,1.255866289138794
amy-dsouza--dUpJStSCfw-unsplash.png,R,100,1,0,32804,32732,0,1.3196370601654053
andreea-v-smgqIwTvf0M-unsplash.png,R,100,1,1,32762,32774,0,1.356546401977539
anna-delliou--Zjsn9sUxto-unsplash.png,R,100,1,1,32582,32954,0,1.3082706928253174
anna-ogiienko-DM2Gr9U7lHo-unsplash.png,R,100,1,0,32796,32740,0,1.3429393768310547
anusha-barwa-ppKcYi1CXcI-unsplash.png,R,100,1,1,32742,32794,0,1.2668612003326416
arunjith-nattika-7FEsBOHAZi8-unsplash.png,R,100,1,0,32808,32728,0,1.2747325897216797
arunjith-nattika-IN_cuy-07DQ-unsplash.png,R,100,1,1,32756,32780,0,1.2693119049072266
arunjith-nattika-UDZyhW7wi5k-unsplash.png,R,100,1,0,32829,32707,0,1.3369390964508057
arunjith-nattika-puCwEtQRbY4-unsplash.png,R,100,1,1,32664,32872,0,1.255887746810913
atharva-whaval-v04I1xrOY_k-unsplash.png,R,100,1,0,32777,32759,0,1.2964799404144287
bohdan-turchyk-JIba3lvYNSo-unsplash.png,R,100,1,0,32780,32756,0,1.2555062770843506
caleb-woods-kwEIP4ifUsg-unsplash.png,R,100,1,1,32652,32884,0,1.3007009029388428
cedric-vt-IuJc2qh2TcA-unsplash.png,R,100,1,1,32748,32788,0,1.261420488357544
cesar-boaventura-PaxqKH21xYU-unsplash.png,R,100,1,0,32863,32673,0,1.3074092864990234
charlie-deets-TKgOIwPVmkg-unsplash.png,R,100,1,1,32743,32793,0,1.445366382598877
crea_-tenew7-8xyY-Z_FLsQ-unsplash.png,R,100,1,0,32843,32693,0,1.2974963188171387
dan-cristian-padure-CAFrWrUX_8k-unsplash.png,R,100,1,0,32801,32735,0,1.264732837677002
daniel-fox-bB3R8Oq8d3s-unsplash.png,R,100,1,0,32816,32720,0,1.2605772018432617
dary-lam-aWi-h-5LAIo-unsplash.png,R,100,1,0,32835,32701,0,1.2517414093017578
default-cameraman-jxYBtmmeSgA-unsplash.png,R,100,1,1,32715,32821,0,1.2968521118164062
diana-rafira-0OTOmSTsLjc-unsplash.png,R,100,1,1,32669,32867,0,1.2482271194458008
dong-cheng-wTJhPgoMJ-E-unsplash.png,R,100,1,1,32430,33106,0,1.2461650371551514
erika-lowe-_omWvydhvYI-unsplash.png,R,100,1,0,32824,32712,0,1.262840747833252
eunkwang-choi-0IZog-f0R_M-unsplash.png,R,100,1,0,32828,32708,0,1.3015766143798828
fahrul-razi-Q3AMrYJw_9w-unsplash.png,R,100,1,0,32822,32714,0,1.2474935054779053
fr0ggy5-Eo_ncrYjvO4-unsplash.png,R,100,1,0,32905,32631,0,1.2552576065063477
fr0ggy5-XH8_H2QN7gs-unsplash.png,R,100,1,1,32486,33050,0,1.285431146621704
fr0ggy5-n4CsSYz4V5A-unsplash.png,R,100,1,0,33037,32499,0,1.3000307083129883
fr0ggy5-uCGY3dWJezw-unsplash.png,R,100,1,1,32624,32912,0,1.2500097751617432
fr0ggy5-yWHgoN2O3F8-unsplash.png,R,100,1,1,32567,32969,0,1.2317731380462646
francesco-ungaro-48bZh32St1Q-unsplash.png,R,100,1,0,32832,32704,0,1.2580897808074951
frecia-chirinos-Hvd7GD10xRs-unsplash.png,R,100,1,0,32810,32726,0,1.2777936458587646
geoff-oliver-_11WJbxYZ6U-unsplash.png,R,100,1,1,32528,33008,0,1.2759172916412354
geoff-oliver-iQBaXwl7AVo-unsplash.png,R,100,1,1,32617,32919,0,1.2594263553619385
gleb-khodiakov-0VrQIF-jYAY-unsplash.png,R,100,1,0,32832,32704,0,1.3030734062194824
hanmer-zh-CVS4kWJaYLs-unsplash.png,R,100,1,1,32601,32935,0,1.2640430927276611
ivan-stepanov-K-rlmMEHDxc-unsplash.png,R,100,1,0,32836,32700,0,1.258268117904663
jack1007-1WiR5zUsaPo-unsplash.png,R,100,1,0,32870,32666,0,1.2480504512786865
jan-kopriva-IZ7W626JoQs-unsplash.png,R,100,1,0,32860,32676,0,1.3179256916046143
joylynn-goh-QyC9YXSbqqU-unsplash.png,R,100,1,0,32858,32678,0,1.2560718059539795
julia-kadel-T0YlQSzr7lE-unsplash.png,R,100,1,1,32618,32918,0,1.2450504302978516
kaan-melhemci-k9YK2onsceE-unsplash.png,R,100,1,0,32775,32761,0,1.2431774139404297
kabo-BHJs5TZ-Nt0-unsplash.png,R,100,1,1,32679,32857,0,1.297057867050171
kabo-NjWZ07sPEJE-unsplash.png,R,100,1,1,32672,32864,0,1.2376313209533691
kabo-OouGoqQuf64-unsplash.png,R,100,1,1,32744,32792,0,1.3230905532836914
kabo-ng9yenZfeuI-unsplash.png,R,100,1,1,32687,32849,0,1.2529385089874268
kabo-p6yH8VmGqxo-unsplash.png,R,100,1,1,32639,32897,0,1.2912309169769287
kabo-sR0cTmQHPug-unsplash.png,R,100,1,0,32880,32656,0,1.2418389320373535
kari-shea-FilM6ng7VGQ-unsplash.png,R,100,1,0,33007,32529,0,1.286510705947876
king-cho-EuX29PhTNdw-unsplash.png,R,100,1,0,32857,32679,0,1.240980863571167
le-thanh-son-aATmDHlAuPc-unsplash.png,R,100,1,1,32719,32817,0,1.2856669425964355
le-thanh-son-jUm_j2QCmIg-unsplash.png,R,100,1,1,32767,32769,0,1.272937297821045
maicol-santos-JI7aL1aMLHc-unsplash.png,R,100,1,0,32834,32702,0,1.2520790100097656
marie-michele-bouchard-9MXrPaCvDps-unsplash.png,R,100,1,0,32900,32636,0,1.2505903244018555
megan-lee-39qcA9ExQnE-unsplash.png,R,100,1,1,32684,32852,0,1.2959117889404297
melanie-andersen-Agbtans6EUM-unsplash.png,R,100,1,1,32743,32793,0,1.236607313156128
melanie-andersen-da0u7-jIVrc-unsplash.png,R,100,1,0,32829,32707,0,1.2554090023040771
michael-kater-UTREkJVIphU-unsplash.png,R,100,1,1,32725,32811,0,1.2906794548034668
mishal-ibrahim-DoETxFMxhOY-unsplash.png,R,100,1,0,32869,32667,0,1.2989997863769531
